MID,IsEdible,CapShape,CapSurface,CapColor,HasBruises,Odor,Gill_IsAttached,GillSpacingIsCrowded,GillSizeBroad,GillColor,StalkShapeIsTapering,StalkRoot,StalkSurfaceAboveRing,StalkSurfaceBelowRing,StalkColorAboveRing,StalkColorBelowRing,VeilColor,RingNumber,RingType,SporePrintColor,Population,Habitat
2398,1,3,1,8,1,0,0,0,1,7,1,1,4,4,8,8,9,1,4,0,5,7
2399,1,3,1,8,1,0,0,0,1,1,1,1,4,4,9,9,9,1,4,0,6,7
2400,1,3,1,8,1,0,0,0,1,1,1,1,4,4,9,9,9,1,4,0,5,7
2401,1,3,1,8,1,0,0,0,1,1,1,1,4,4,9,9,9,1,4,1,5,7
2402,1,3,1,8,1,0,0,0,1,1,1,1,4,4,9,13,9,1,4,0,6,7
2403,1,3,1,8,1,0,0,0,1,1,1,1,4,4,9,13,9,1,4,1,6,7
2404,1,3,1,8,1,0,0,0,1,1,1,1,4,4,9,8,9,1,4,0,5,7
2405,1,3,1,8,1,0,0,0,1,1,1,1,4,4,9,8,9,1,4,1,6,7
2406,1,3,1,8,1,0,0,0,1,1,1,1,4,4,13,9,9,1,4,1,5,7
2407,1,3,1,8,1,0,0,0,1,1,1,1,4,4,13,13,9,1,4,0,5,7
2408,1,3,1,8,1,0,0,0,1,1,1,1,4,4,13,13,9,1,4,1,5,7
2409,1,3,1,8,1,0,0,0,1,1,1,1,4,4,13,8,9,1,4,1,6,7
2410,1,3,1,8,1,0,0,0,1,1,1,1,4,4,8,9,9,1,4,0,6,7
2411,1,3,1,8,1,0,0,0,1,1,1,1,4,4,8,9,9,1,4,0,5,7
2412,1,3,1,8,1,0,0,0,1,1,1,1,4,4,8,9,9,1,4,1,5,7
2413,1,3,1,8,1,0,0,0,1,1,1,1,4,4,8,13,9,1,4,0,6,7
2414,1,3,1,8,1,0,0,0,1,1,1,1,4,4,8,8,9,1,4,0,6,7
2415,1,3,1,8,1,0,0,0,1,1,1,1,4,4,8,8,9,1,4,0,5,7
2416,1,3,1,2,1,0,0,0,1,9,1,1,4,4,9,9,9,1,4,1,6,7
2417,1,3,1,2,1,0,0,0,1,9,1,1,4,4,9,9,9,1,4,1,5,7
2418,1,3,1,2,1,0,0,0,1,9,1,1,4,4,9,13,9,1,4,0,5,7
2419,1,3,1,2,1,0,0,0,1,9,1,1,4,4,9,8,9,1,4,0,5,7
2420,1,3,1,2,1,0,0,0,1,9,1,1,4,4,13,9,9,1,4,0,6,7
2421,1,3,1,2,1,0,0,0,1,9,1,1,4,4,13,9,9,1,4,1,6,7
2422,1,3,1,2,1,0,0,0,1,9,1,1,4,4,13,13,9,1,4,0,5,7
2423,1,3,1,2,1,0,0,0,1,9,1,1,4,4,13,13,9,1,4,1,6,7
2424,1,3,1,2,1,0,0,0,1,9,1,1,4,4,13,8,9,1,4,0,5,7
2425,1,3,1,2,1,0,0,0,1,9,1,1,4,4,13,8,9,1,4,1,5,7
2426,1,3,1,2,1,0,0,0,1,9,1,1,4,4,8,9,9,1,4,0,6,7
2427,1,3,1,2,1,0,0,0,1,9,1,1,4,4,8,9,9,1,4,0,5,7
2428,1,3,1,2,1,0,0,0,1,9,1,1,4,4,8,13,9,1,4,0,6,7
2429,1,3,1,2,1,0,0,0,1,9,1,1,4,4,8,13,9,1,4,0,5,7
2430,1,3,1,2,1,0,0,0,1,9,1,1,4,4,8,13,9,1,4,1,6,7
2431,1,3,1,2,1,0,0,0,1,9,1,1,4,4,8,8,9,1,4,0,6,7
2432,1,3,1,2,1,0,0,0,1,9,1,1,4,4,8,8,9,1,4,1,6,7
2433,1,3,1,2,1,0,0,0,1,13,1,1,4,4,9,9,9,1,4,0,6,7
2434,1,3,1,2,1,0,0,0,1,13,1,1,4,4,9,9,9,1,4,0,5,7
2435,1,3,1,2,1,0,0,0,1,13,1,1,4,4,9,9,9,1,4,1,6,7
2436,1,3,1,2,1,0,0,0,1,13,1,1,4,4,9,9,9,1,4,1,5,7
2437,1,3,1,2,1,0,0,0,1,13,1,1,4,4,9,13,9,1,4,0,5,7
2438,1,3,1,2,1,0,0,0,1,13,1,1,4,4,9,13,9,1,4,1,6,7
2439,1,3,1,2,1,0,0,0,1,13,1,1,4,4,9,13,9,1,4,1,5,7
2440,1,3,1,2,1,0,0,0,1,13,1,1,4,4,9,8,9,1,4,1,6,7
2441,1,3,1,2,1,0,0,0,1,13,1,1,4,4,13,9,9,1,4,0,6,7
2442,1,3,1,2,1,0,0,0,1,13,1,1,4,4,13,9,9,1,4,0,5,7
2443,1,3,1,2,1,0,0,0,1,13,1,1,4,4,13,9,9,1,4,1,6,7
2444,1,3,1,2,1,0,0,0,1,13,1,1,4,4,13,9,9,1,4,1,5,7
2445,1,3,1,2,1,0,0,0,1,13,1,1,4,4,13,8,9,1,4,1,6,7
2446,1,3,1,2,1,0,0,0,1,13,1,1,4,4,8,9,9,1,4,0,6,7
2447,1,3,1,2,1,0,0,0,1,13,1,1,4,4,8,9,9,1,4,0,5,7
2448,1,3,1,2,1,0,0,0,1,13,1,1,4,4,8,9,9,1,4,1,6,7
2449,1,3,1,2,1,0,0,0,1,13,1,1,4,4,8,9,9,1,4,1,5,7
2450,1,3,1,2,1,0,0,0,1,13,1,1,4,4,8,13,9,1,4,0,5,7
2451,1,3,1,2,1,0,0,0,1,13,1,1,4,4,8,13,9,1,4,1,6,7
2452,1,3,1,2,1,0,0,0,1,13,1,1,4,4,8,8,9,1,4,0,6,7
2453,1,3,1,2,1,0,0,0,1,13,1,1,4,4,8,8,9,1,4,0,5,7
2454,1,3,1,2,1,0,0,0,1,13,1,1,4,4,8,8,9,1,4,1,5,7
2455,1,3,1,2,1,0,0,0,1,7,1,1,4,4,9,9,9,1,4,0,5,7
2456,1,3,1,2,1,0,0,0,1,7,1,1,4,4,9,9,9,1,4,1,5,7
2457,1,3,1,2,1,0,0,0,1,7,1,1,4,4,9,13,9,1,4,0,6,7
2458,1,3,1,2,1,0,0,0,1,7,1,1,4,4,9,13,9,1,4,1,6,7
2459,1,3,1,2,1,0,0,0,1,7,1,1,4,4,9,13,9,1,4,1,5,7
2460,1,3,1,2,1,0,0,0,1,7,1,1,4,4,9,8,9,1,4,0,6,7
2461,1,3,1,2,1,0,0,0,1,7,1,1,4,4,9,8,9,1,4,0,5,7
2462,1,3,1,2,1,0,0,0,1,7,1,1,4,4,9,8,9,1,4,1,6,7
2463,1,3,1,2,1,0,0,0,1,7,1,1,4,4,13,9,9,1,4,0,5,7
2464,1,3,1,2,1,0,0,0,1,7,1,1,4,4,13,9,9,1,4,1,5,7
2465,1,3,1,2,1,0,0,0,1,7,1,1,4,4,13,13,9,1,4,1,6,7
2466,1,3,1,2,1,0,0,0,1,7,1,1,4,4,13,8,9,1,4,1,6,7
2467,1,3,1,2,1,0,0,0,1,7,1,1,4,4,13,8,9,1,4,1,5,7
2468,1,3,1,2,1,0,0,0,1,7,1,1,4,4,8,9,9,1,4,0,6,7
2469,1,3,1,2,1,0,0,0,1,7,1,1,4,4,8,9,9,1,4,0,5,7
2470,1,3,1,2,1,0,0,0,1,7,1,1,4,4,8,9,9,1,4,1,6,7
2471,1,3,1,2,1,0,0,0,1,7,1,1,4,4,8,13,9,1,4,0,6,7
2472,1,3,1,2,1,0,0,0,1,7,1,1,4,4,8,13,9,1,4,0,5,7
2473,1,3,1,2,1,0,0,0,1,7,1,1,4,4,8,8,9,1,4,0,6,7
2474,1,3,1,2,1,0,0,0,1,7,1,1,4,4,8,8,9,1,4,0,5,7
2475,1,3,1,2,1,0,0,0,1,7,1,1,4,4,8,8,9,1,4,1,5,7
2476,1,3,1,2,1,0,0,0,1,1,1,1,4,4,9,9,9,1,4,0,6,7
2477,1,3,1,2,1,0,0,0,1,1,1,1,4,4,9,9,9,1,4,1,6,7
2478,1,3,1,2,1,0,0,0,1,1,1,1,4,4,9,13,9,1,4,0,6,7
2479,1,3,1,2,1,0,0,0,1,1,1,1,4,4,9,13,9,1,4,0,5,7
2480,1,3,1,2,1,0,0,0,1,1,1,1,4,4,9,13,9,1,4,1,6,7
2481,1,3,1,2,1,0,0,0,1,1,1,1,4,4,13,9,9,1,4,1,6,7
2482,1,3,1,2,1,0,0,0,1,1,1,1,4,4,13,9,9,1,4,1,5,7
2483,1,3,1,2,1,0,0,0,1,1,1,1,4,4,13,13,9,1,4,0,6,7
2484,1,3,1,2,1,0,0,0,1,1,1,1,4,4,13,13,9,1,4,1,5,7
2485,1,3,1,2,1,0,0,0,1,1,1,1,4,4,13,8,9,1,4,0,5,7
2486,1,3,1,2,1,0,0,0,1,1,1,1,4,4,13,8,9,1,4,1,6,7
2487,1,3,1,2,1,0,0,0,1,1,1,1,4,4,13,8,9,1,4,1,5,7
2488,1,3,1,2,1,0,0,0,1,1,1,1,4,4,8,9,9,1,4,0,5,7
2489,1,3,1,2,1,0,0,0,1,1,1,1,4,4,8,9,9,1,4,1,6,7
2490,1,3,1,2,1,0,0,0,1,1,1,1,4,4,8,9,9,1,4,1,5,7
2491,1,3,1,2,1,0,0,0,1,1,1,1,4,4,8,13,9,1,4,0,5,7
2492,1,3,1,2,1,0,0,0,1,1,1,1,4,4,8,13,9,1,4,1,6,7
2493,1,3,1,2,1,0,0,0,1,1,1,1,4,4,8,13,9,1,4,1,5,7
2494,1,3,1,2,1,0,0,0,1,1,1,1,4,4,8,8,9,1,4,0,5,7
2495,1,3,1,2,1,0,0,0,1,1,1,1,4,4,8,8,9,1,4,1,6,7
2496,1,3,1,1,1,0,0,0,1,9,1,1,4,4,9,9,9,1,4,0,6,7
2497,1,3,1,1,1,0,0,0,1,9,1,1,4,4,9,9,9,1,4,0,5,7
2498,1,3,1,1,1,0,0,0,1,9,1,1,4,4,9,9,9,1,4,1,6,7
2499,1,3,1,1,1,0,0,0,1,9,1,1,4,4,9,13,9,1,4,0,6,7
2500,1,3,1,1,1,0,0,0,1,9,1,1,4,4,9,13,9,1,4,1,6,7
2501,1,3,1,1,1,0,0,0,1,9,1,1,4,4,9,13,9,1,4,1,5,7
2502,1,3,1,1,1,0,0,0,1,9,1,1,4,4,9,8,9,1,4,0,6,7
2503,1,3,1,1,1,0,0,0,1,9,1,1,4,4,9,8,9,1,4,0,5,7
2504,1,3,1,1,1,0,0,0,1,9,1,1,4,4,9,8,9,1,4,1,5,7
2505,1,3,1,1,1,0,0,0,1,9,1,1,4,4,13,9,9,1,4,0,6,7
2506,1,3,1,1,1,0,0,0,1,9,1,1,4,4,13,9,9,1,4,0,5,7
2507,1,3,1,1,1,0,0,0,1,9,1,1,4,4,13,9,9,1,4,1,5,7
2508,1,3,1,1,1,0,0,0,1,9,1,1,4,4,13,13,9,1,4,1,5,7
2509,1,3,1,1,1,0,0,0,1,9,1,1,4,4,13,8,9,1,4,1,6,7
2510,1,3,1,1,1,0,0,0,1,9,1,1,4,4,8,9,9,1,4,1,5,7
2511,1,3,1,1,1,0,0,0,1,9,1,1,4,4,8,13,9,1,4,0,5,7
2512,1,3,1,1,1,0,0,0,1,9,1,1,4,4,8,13,9,1,4,1,6,7
2513,1,3,1,1,1,0,0,0,1,9,1,1,4,4,8,13,9,1,4,1,5,7
2514,1,3,1,1,1,0,0,0,1,9,1,1,4,4,8,8,9,1,4,0,6,7
2515,1,3,1,1,1,0,0,0,1,9,1,1,4,4,8,8,9,1,4,1,5,7
2516,1,3,1,1,1,0,0,0,1,13,1,1,4,4,9,9,9,1,4,0,5,7
2517,1,3,1,1,1,0,0,0,1,13,1,1,4,4,9,13,9,1,4,0,6,7
2518,1,3,1,1,1,0,0,0,1,13,1,1,4,4,9,13,9,1,4,1,6,7
2519,1,3,1,1,1,0,0,0,1,13,1,1,4,4,9,8,9,1,4,0,6,7
2520,1,3,1,1,1,0,0,0,1,13,1,1,4,4,9,8,9,1,4,0,5,7
2521,1,3,1,1,1,0,0,0,1,13,1,1,4,4,13,9,9,1,4,0,5,7
2522,1,3,1,1,1,0,0,0,1,13,1,1,4,4,13,13,9,1,4,1,6,7
2523,1,3,1,1,1,0,0,0,1,13,1,1,4,4,13,8,9,1,4,0,5,7
2524,1,3,1,1,1,0,0,0,1,13,1,1,4,4,13,8,9,1,4,1,6,7
2525,1,3,1,1,1,0,0,0,1,13,1,1,4,4,13,8,9,1,4,1,5,7
2526,1,3,1,1,1,0,0,0,1,13,1,1,4,4,8,9,9,1,4,0,5,7
2527,1,3,1,1,1,0,0,0,1,13,1,1,4,4,8,9,9,1,4,1,5,7
2528,1,3,1,1,1,0,0,0,1,13,1,1,4,4,8,13,9,1,4,0,6,7
2529,1,3,1,1,1,0,0,0,1,13,1,1,4,4,8,13,9,1,4,0,5,7
2530,1,3,1,1,1,0,0,0,1,13,1,1,4,4,8,13,9,1,4,1,6,7
2531,1,3,1,1,1,0,0,0,1,13,1,1,4,4,8,13,9,1,4,1,5,7
2532,1,3,1,1,1,0,0,0,1,13,1,1,4,4,8,8,9,1,4,0,6,7
2533,1,3,1,1,1,0,0,0,1,13,1,1,4,4,8,8,9,1,4,0,5,7
2534,1,3,1,1,1,0,0,0,1,13,1,1,4,4,8,8,9,1,4,1,6,7
2535,1,3,1,1,1,0,0,0,1,13,1,1,4,4,8,8,9,1,4,1,5,7
2536,1,3,1,1,1,0,0,0,1,7,1,1,4,4,9,13,9,1,4,0,6,7
2537,1,3,1,1,1,0,0,0,1,7,1,1,4,4,9,13,9,1,4,0,5,7
2538,1,3,1,1,1,0,0,0,1,7,1,1,4,4,9,13,9,1,4,1,6,7
2539,1,3,1,1,1,0,0,0,1,7,1,1,4,4,9,13,9,1,4,1,5,7
2540,1,3,1,1,1,0,0,0,1,7,1,1,4,4,9,8,9,1,4,0,6,7
2541,1,3,1,1,1,0,0,0,1,7,1,1,4,4,9,8,9,1,4,0,5,7
2542,1,3,1,1,1,0,0,0,1,7,1,1,4,4,9,8,9,1,4,1,5,7
2543,1,3,1,1,1,0,0,0,1,7,1,1,4,4,13,9,9,1,4,0,6,7
2544,1,3,1,1,1,0,0,0,1,7,1,1,4,4,13,9,9,1,4,1,6,7
2545,1,3,1,1,1,0,0,0,1,7,1,1,4,4,13,9,9,1,4,1,5,7
2546,1,3,1,1,1,0,0,0,1,7,1,1,4,4,13,13,9,1,4,1,6,7
2547,1,3,1,1,1,0,0,0,1,7,1,1,4,4,8,9,9,1,4,0,6,7
2548,1,3,1,1,1,0,0,0,1,7,1,1,4,4,8,9,9,1,4,0,5,7
2549,1,3,1,1,1,0,0,0,1,7,1,1,4,4,8,9,9,1,4,1,6,7
2550,1,3,1,1,1,0,0,0,1,7,1,1,4,4,8,9,9,1,4,1,5,7
2551,1,3,1,1,1,0,0,0,1,7,1,1,4,4,8,13,9,1,4,0,5,7
2552,1,3,1,1,1,0,0,0,1,7,1,1,4,4,8,13,9,1,4,1,6,7
2553,1,3,1,1,1,0,0,0,1,7,1,1,4,4,8,13,9,1,4,1,5,7
2554,1,3,1,1,1,0,0,0,1,7,1,1,4,4,8,8,9,1,4,0,6,7
2555,1,3,1,1,1,0,0,0,1,7,1,1,4,4,8,8,9,1,4,0,5,7
2556,1,3,1,1,1,0,0,0,1,7,1,1,4,4,8,8,9,1,4,1,6,7
2557,1,3,1,1,1,0,0,0,1,7,1,1,4,4,8,8,9,1,4,1,5,7
2558,1,3,1,1,1,0,0,0,1,1,1,1,4,4,9,9,9,1,4,0,6,7
2559,1,3,1,1,1,0,0,0,1,1,1,1,4,4,9,9,9,1,4,0,5,7
2560,1,3,1,1,1,0,0,0,1,1,1,1,4,4,9,9,9,1,4,1,6,7
2561,1,3,1,1,1,0,0,0,1,1,1,1,4,4,9,13,9,1,4,0,6,7
2562,1,3,1,1,1,0,0,0,1,1,1,1,4,4,9,13,9,1,4,1,5,7
2563,1,3,1,1,1,0,0,0,1,1,1,1,4,4,9,8,9,1,4,1,6,7
2564,1,3,1,1,1,0,0,0,1,1,1,1,4,4,13,9,9,1,4,0,6,7
2565,1,3,1,1,1,0,0,0,1,1,1,1,4,4,13,9,9,1,4,0,5,7
2566,1,3,1,1,1,0,0,0,1,1,1,1,4,4,13,9,9,1,4,1,6,7
2567,1,3,1,1,1,0,0,0,1,1,1,1,4,4,13,9,9,1,4,1,5,7
2568,1,3,1,1,1,0,0,0,1,1,1,1,4,4,13,13,9,1,4,1,6,7
2569,1,3,1,1,1,0,0,0,1,1,1,1,4,4,13,8,9,1,4,0,5,7
2570,1,3,1,1,1,0,0,0,1,1,1,1,4,4,13,8,9,1,4,1,6,7
2571,1,3,1,1,1,0,0,0,1,1,1,1,4,4,8,9,9,1,4,0,5,7
2572,1,3,1,1,1,0,0,0,1,1,1,1,4,4,8,9,9,1,4,1,6,7
2573,1,3,1,1,1,0,0,0,1,1,1,1,4,4,8,9,9,1,4,1,5,7
2574,1,3,1,1,1,0,0,0,1,1,1,1,4,4,8,13,9,1,4,0,6,7
2575,1,3,1,1,1,0,0,0,1,1,1,1,4,4,8,13,9,1,4,0,5,7
2576,1,3,1,1,1,0,0,0,1,1,1,1,4,4,8,8,9,1,4,0,6,7
2577,1,3,1,1,1,0,0,0,1,1,1,1,4,4,8,8,9,1,4,0,5,7
2578,1,3,1,1,1,0,0,0,1,1,1,1,4,4,8,8,9,1,4,1,5,7
2579,1,3,2,8,1,0,0,0,1,9,1,1,4,4,9,9,9,1,4,0,5,7
2580,1,3,2,8,1,0,0,0,1,9,1,1,4,4,9,9,9,1,4,1,5,7
2581,1,3,2,8,1,0,0,0,1,9,1,1,4,4,9,8,9,1,4,0,5,7
2582,1,3,2,8,1,0,0,0,1,9,1,1,4,4,9,8,9,1,4,1,5,7
2583,1,3,2,8,1,0,0,0,1,9,1,1,4,4,13,9,9,1,4,0,6,7
2584,1,3,2,8,1,0,0,0,1,9,1,1,4,4,13,9,9,1,4,0,5,7
2585,1,3,2,8,1,0,0,0,1,9,1,1,4,4,13,13,9,1,4,1,6,7
2586,1,3,2,8,1,0,0,0,1,9,1,1,4,4,13,13,9,1,4,1,5,7
2587,1,3,2,8,1,0,0,0,1,9,1,1,4,4,8,9,9,1,4,0,6,7
2588,1,3,2,8,1,0,0,0,1,9,1,1,4,4,8,9,9,1,4,0,5,7
2589,1,3,2,8,1,0,0,0,1,9,1,1,4,4,8,9,9,1,4,1,6,7
2590,1,3,2,8,1,0,0,0,1,9,1,1,4,4,8,9,9,1,4,1,5,7
2591,1,3,2,8,1,0,0,0,1,9,1,1,4,4,8,13,9,1,4,1,5,7
2592,1,3,2,8,1,0,0,0,1,9,1,1,4,4,8,8,9,1,4,1,5,7
2593,1,3,2,8,1,0,0,0,1,13,1,1,4,4,9,9,9,1,4,0,6,7
2594,1,3,2,8,1,0,0,0,1,13,1,1,4,4,9,9,9,1,4,0,5,7
2595,1,3,2,8,1,0,0,0,1,13,1,1,4,4,9,9,9,1,4,1,5,7
2596,1,3,2,8,1,0,0,0,1,13,1,1,4,4,9,13,9,1,4,0,6,7
2597,1,3,2,8,1,0,0,0,1,13,1,1,4,4,9,13,9,1,4,1,6,7
2598,1,3,2,8,1,0,0,0,1,13,1,1,4,4,9,8,9,1,4,0,6,7
2599,1,3,2,8,1,0,0,0,1,13,1,1,4,4,9,8,9,1,4,0,5,7
2600,1,3,2,8,1,0,0,0,1,13,1,1,4,4,13,9,9,1,4,0,5,7
2601,1,3,2,8,1,0,0,0,1,13,1,1,4,4,13,13,9,1,4,0,5,7
2602,1,3,2,8,1,0,0,0,1,13,1,1,4,4,13,13,9,1,4,1,5,7
2603,1,3,2,8,1,0,0,0,1,13,1,1,4,4,13,8,9,1,4,0,6,7
2604,1,3,2,8,1,0,0,0,1,13,1,1,4,4,13,8,9,1,4,1,6,7
2605,1,3,2,8,1,0,0,0,1,13,1,1,4,4,8,9,9,1,4,0,6,7
2606,1,3,2,8,1,0,0,0,1,13,1,1,4,4,8,9,9,1,4,0,5,7
2607,1,3,2,8,1,0,0,0,1,13,1,1,4,4,8,9,9,1,4,1,6,7
2608,1,3,2,8,1,0,0,0,1,13,1,1,4,4,8,13,9,1,4,0,6,7
2609,1,3,2,8,1,0,0,0,1,13,1,1,4,4,8,13,9,1,4,1,6,7
2610,1,3,2,8,1,0,0,0,1,13,1,1,4,4,8,8,9,1,4,0,6,7
2611,1,3,2,8,1,0,0,0,1,13,1,1,4,4,8,8,9,1,4,0,5,7
2612,1,3,2,8,1,0,0,0,1,7,1,1,4,4,9,9,9,1,4,0,5,7
2613,1,3,2,8,1,0,0,0,1,7,1,1,4,4,9,9,9,1,4,1,6,7
2614,1,3,2,8,1,0,0,0,1,7,1,1,4,4,9,8,9,1,4,0,6,7
2615,1,3,2,8,1,0,0,0,1,7,1,1,4,4,9,8,9,1,4,1,6,7
2616,1,3,2,8,1,0,0,0,1,7,1,1,4,4,13,9,9,1,4,1,5,7
2617,1,3,2,8,1,0,0,0,1,7,1,1,4,4,13,13,9,1,4,0,6,7
2618,1,3,2,8,1,0,0,0,1,7,1,1,4,4,13,8,9,1,4,0,5,7
2619,1,3,2,8,1,0,0,0,1,7,1,1,4,4,13,8,9,1,4,1,6,7
2620,1,3,2,8,1,0,0,0,1,7,1,1,4,4,8,9,9,1,4,0,6,7
2621,1,3,2,8,1,0,0,0,1,7,1,1,4,4,8,9,9,1,4,0,5,7
2622,1,3,2,8,1,0,0,0,1,7,1,1,4,4,8,9,9,1,4,1,5,7
2623,1,3,2,8,1,0,0,0,1,7,1,1,4,4,8,13,9,1,4,0,6,7
2624,1,3,2,8,1,0,0,0,1,7,1,1,4,4,8,13,9,1,4,1,6,7
2625,1,3,2,8,1,0,0,0,1,7,1,1,4,4,8,13,9,1,4,1,5,7
2626,1,3,2,8,1,0,0,0,1,1,1,1,4,4,9,9,9,1,4,0,5,7
2627,1,3,2,8,1,0,0,0,1,1,1,1,4,4,9,13,9,1,4,0,6,7
2628,1,3,2,8,1,0,0,0,1,1,1,1,4,4,9,13,9,1,4,1,6,7
2629,1,3,2,8,1,0,0,0,1,1,1,1,4,4,9,13,9,1,4,1,5,7
2630,1,3,2,8,1,0,0,0,1,1,1,1,4,4,9,8,9,1,4,1,5,7
2631,1,3,2,8,1,0,0,0,1,1,1,1,4,4,13,13,9,1,4,1,6,7
2632,1,3,2,8,1,0,0,0,1,1,1,1,4,4,13,8,9,1,4,0,5,7
2633,1,3,2,8,1,0,0,0,1,1,1,1,4,4,8,9,9,1,4,0,6,7
2634,1,3,2,8,1,0,0,0,1,1,1,1,4,4,8,9,9,1,4,1,6,7
2635,1,3,2,8,1,0,0,0,1,1,1,1,4,4,8,9,9,1,4,1,5,7
2636,1,3,2,8,1,0,0,0,1,1,1,1,4,4,8,8,9,1,4,1,5,7
2637,1,3,2,2,1,0,0,0,1,9,1,1,4,4,9,9,9,1,4,0,5,7
2638,1,3,2,2,1,0,0,0,1,9,1,1,4,4,9,9,9,1,4,1,6,7
2639,1,3,2,2,1,0,0,0,1,9,1,1,4,4,9,13,9,1,4,1,5,7
2640,1,3,2,2,1,0,0,0,1,9,1,1,4,4,9,8,9,1,4,0,6,7
2641,1,3,2,2,1,0,0,0,1,9,1,1,4,4,9,8,9,1,4,1,6,7
2642,1,3,2,2,1,0,0,0,1,9,1,1,4,4,13,9,9,1,4,0,5,7
2643,1,3,2,2,1,0,0,0,1,9,1,1,4,4,13,9,9,1,4,1,6,7
2644,1,3,2,2,1,0,0,0,1,9,1,1,4,4,13,9,9,1,4,1,5,7
2645,1,3,2,2,1,0,0,0,1,9,1,1,4,4,13,13,9,1,4,1,6,7
2646,1,3,2,2,1,0,0,0,1,9,1,1,4,4,13,13,9,1,4,1,5,7
2647,1,3,2,2,1,0,0,0,1,9,1,1,4,4,13,8,9,1,4,0,5,7
2648,1,3,2,2,1,0,0,0,1,9,1,1,4,4,13,8,9,1,4,1,6,7
2649,1,3,2,2,1,0,0,0,1,9,1,1,4,4,8,9,9,1,4,0,6,7
2650,1,3,2,2,1,0,0,0,1,9,1,1,4,4,8,9,9,1,4,1,6,7
2651,1,3,2,2,1,0,0,0,1,9,1,1,4,4,8,9,9,1,4,1,5,7
2652,1,3,2,2,1,0,0,0,1,9,1,1,4,4,8,13,9,1,4,0,6,7
2653,1,3,2,2,1,0,0,0,1,9,1,1,4,4,8,13,9,1,4,0,5,7
2654,1,3,2,2,1,0,0,0,1,9,1,1,4,4,8,13,9,1,4,1,6,7
2655,1,3,2,2,1,0,0,0,1,9,1,1,4,4,8,13,9,1,4,1,5,7
2656,1,3,2,2,1,0,0,0,1,9,1,1,4,4,8,8,9,1,4,1,5,7
2657,1,3,2,2,1,0,0,0,1,13,1,1,4,4,9,9,9,1,4,0,6,7
2658,1,3,2,2,1,0,0,0,1,13,1,1,4,4,9,9,9,1,4,1,5,7
2659,1,3,2,2,1,0,0,0,1,13,1,1,4,4,9,13,9,1,4,1,5,7
2660,1,3,2,2,1,0,0,0,1,13,1,1,4,4,9,8,9,1,4,0,6,7
2661,1,3,2,2,1,0,0,0,1,13,1,1,4,4,9,8,9,1,4,0,5,7
2662,1,3,2,2,1,0,0,0,1,13,1,1,4,4,13,9,9,1,4,0,6,7
2663,1,3,2,2,1,0,0,0,1,13,1,1,4,4,13,9,9,1,4,0,5,7
2664,1,3,2,2,1,0,0,0,1,13,1,1,4,4,13,9,9,1,4,1,6,7
2665,1,3,2,2,1,0,0,0,1,13,1,1,4,4,13,9,9,1,4,1,5,7
2666,1,3,2,2,1,0,0,0,1,13,1,1,4,4,13,13,9,1,4,0,5,7
2667,1,3,2,2,1,0,0,0,1,13,1,1,4,4,13,8,9,1,4,0,5,7
2668,1,3,2,2,1,0,0,0,1,13,1,1,4,4,13,8,9,1,4,1,5,7
2669,1,3,2,2,1,0,0,0,1,13,1,1,4,4,8,9,9,1,4,0,6,7
2670,1,3,2,2,1,0,0,0,1,13,1,1,4,4,8,9,9,1,4,0,5,7
2671,1,3,2,2,1,0,0,0,1,13,1,1,4,4,8,9,9,1,4,1,5,7
2672,1,3,2,2,1,0,0,0,1,13,1,1,4,4,8,13,9,1,4,1,6,7
2673,1,3,2,2,1,0,0,0,1,13,1,1,4,4,8,13,9,1,4,1,5,7
2674,1,3,2,2,1,0,0,0,1,13,1,1,4,4,8,8,9,1,4,0,5,7
2675,1,3,2,2,1,0,0,0,1,13,1,1,4,4,8,8,9,1,4,1,6,7
2676,1,3,2,2,1,0,0,0,1,7,1,1,4,4,9,13,9,1,4,0,5,7
2677,1,3,2,2,1,0,0,0,1,7,1,1,4,4,9,13,9,1,4,1,5,7
2678,1,3,2,2,1,0,0,0,1,7,1,1,4,4,9,8,9,1,4,1,6,7
2679,1,3,2,2,1,0,0,0,1,7,1,1,4,4,9,8,9,1,4,1,5,7
2680,1,3,2,2,1,0,0,0,1,7,1,1,4,4,13,9,9,1,4,0,5,7
2681,1,3,2,2,1,0,0,0,1,7,1,1,4,4,13,13,9,1,4,0,6,7
2682,1,3,2,2,1,0,0,0,1,7,1,1,4,4,13,13,9,1,4,1,5,7
2683,1,3,2,2,1,0,0,0,1,7,1,1,4,4,13,8,9,1,4,1,6,7
2684,1,3,2,2,1,0,0,0,1,7,1,1,4,4,8,9,9,1,4,0,6,7
2685,1,3,2,2,1,0,0,0,1,7,1,1,4,4,8,9,9,1,4,0,5,7
2686,1,3,2,2,1,0,0,0,1,7,1,1,4,4,8,13,9,1,4,1,6,7
2687,1,3,2,2,1,0,0,0,1,7,1,1,4,4,8,13,9,1,4,1,5,7
2688,1,3,2,2,1,0,0,0,1,7,1,1,4,4,8,8,9,1,4,0,5,7
2689,1,3,2,2,1,0,0,0,1,7,1,1,4,4,8,8,9,1,4,1,6,7
2690,1,3,2,2,1,0,0,0,1,7,1,1,4,4,8,8,9,1,4,1,5,7
2691,1,3,2,2,1,0,0,0,1,1,1,1,4,4,9,9,9,1,4,0,6,7
