MUID,Edible,CapShape,CapSurface,CapColor,Bruises,Odor,GillAttached,GillSpacingCrowded,GillSizeBroad,GillColor,StalkShapeEnlarging,StalkRoot,StalkSurfaceAboveRing,StalkSurfaceBelowRing,StalkColorAboveRing,StalkColorBelowRing,VeilColor,RingNumber,RingType,SporePrintColor,Population,Habitat
2095,No,Convex,Fibrous,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Pink,Pink,White,One,Large,Chocolate,Several,Woods
2096,No,Convex,Fibrous,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Pink,Brown,White,One,Large,Chocolate,Solitary,Grasses
2097,No,Convex,Fibrous,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Pink,Brown,White,One,Large,Chocolate,Solitary,Woods
2098,No,Convex,Fibrous,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Pink,Brown,White,One,Large,Chocolate,Several,Woods
2099,No,Convex,Fibrous,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Solitary,Woods
2100,No,Convex,Fibrous,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Several,Grasses
2101,No,Convex,Fibrous,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Several,Paths
2102,No,Convex,Fibrous,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Solitary,Paths
2103,No,Convex,Fibrous,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Solitary,Woods
2104,No,Convex,Fibrous,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Several,Grasses
2105,No,Convex,Fibrous,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Several,Woods
2106,No,Convex,Fibrous,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Solitary,Grasses
2107,No,Convex,Fibrous,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Solitary,Paths
2108,No,Convex,Fibrous,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Solitary,Woods
2109,No,Convex,Fibrous,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Several,Paths
2110,No,Convex,Fibrous,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Several,Woods
2111,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Solitary,Grasses
2112,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Several,Grasses
2113,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Several,Woods
2114,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Buff,Pink,White,One,Large,Chocolate,Solitary,Woods
2115,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Buff,Pink,White,One,Large,Chocolate,Several,Grasses
2116,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Solitary,Grasses
2117,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Solitary,Paths
2118,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Several,Grasses
2119,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Several,Woods
2120,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Solitary,Paths
2121,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Several,Paths
2122,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Several,Woods
2123,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Pink,Pink,White,One,Large,Chocolate,Several,Grasses
2124,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Solitary,Grasses
2125,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Solitary,Woods
2126,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Several,Grasses
2127,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Several,Paths
2128,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Solitary,Paths
2129,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Solitary,Woods
2130,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Several,Paths
2131,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Several,Woods
2132,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Solitary,Woods
2133,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Several,Grasses
2134,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Several,Paths
2135,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Several,Woods
2136,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Solitary,Woods
2137,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Several,Grasses
2138,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Buff,Pink,White,One,Large,Chocolate,Solitary,Paths
2139,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Solitary,Grasses
2140,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Solitary,Woods
2141,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Several,Paths
2142,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Solitary,Paths
2143,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Solitary,Woods
2144,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Several,Woods
2145,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Pink,White,One,Large,Chocolate,Solitary,Grasses
2146,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Pink,White,One,Large,Chocolate,Several,Paths
2147,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Pink,White,One,Large,Chocolate,Several,Woods
2148,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Brown,White,One,Large,Chocolate,Solitary,Grasses
2149,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Brown,White,One,Large,Chocolate,Solitary,Woods
2150,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Brown,White,One,Large,Chocolate,Several,Paths
2151,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Brown,White,One,Large,Chocolate,Several,Woods
2152,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Solitary,Paths
2153,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Solitary,Woods
2154,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Several,Paths
2155,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Several,Woods
2156,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Solitary,Grasses
2157,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Solitary,Paths
2158,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Several,Grasses
2159,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Solitary,Woods
2160,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Several,Grasses
2161,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Several,Woods
2162,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Solitary,Grasses
2163,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Solitary,Paths
2164,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Solitary,Woods
2165,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Several,Grasses
2166,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Several,Paths
2167,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Pink,White,One,Large,Chocolate,Solitary,Grasses
2168,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Pink,White,One,Large,Chocolate,Solitary,Woods
2169,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Pink,White,One,Large,Chocolate,Several,Grasses
2170,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Solitary,Woods
2171,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Several,Grasses
2172,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Several,Woods
2173,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Solitary,Grasses
2174,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Solitary,Paths
2175,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Several,Grasses
2176,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Several,Paths
2177,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Several,Woods
2178,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Pink,Pink,White,One,Large,Chocolate,Several,Paths
2179,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Pink,Pink,White,One,Large,Chocolate,Several,Woods
2180,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Pink,Brown,White,One,Large,Chocolate,Several,Grasses
2181,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Pink,Brown,White,One,Large,Chocolate,Several,Woods
2182,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Solitary,Woods
2183,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Several,Grasses
2184,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Several,Paths
2185,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Several,Woods
2186,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Solitary,Paths
2187,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Solitary,Woods
2188,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Several,Grasses
2189,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Solitary,Grasses
2190,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Solitary,Paths
2191,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Several,Paths
2192,No,Convex,Fibrous,Yellow,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Several,Woods
2193,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Solitary,Paths
2194,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Several,Grasses
2195,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Several,Paths
2196,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Buff,Pink,White,One,Large,Chocolate,Several,Woods
2197,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Solitary,Grasses
2198,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Solitary,Paths
2199,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Several,Paths
2200,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Several,Woods
2201,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Solitary,Woods
2202,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Several,Grasses
2203,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Several,Paths
2204,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Several,Woods
2205,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Pink,Pink,White,One,Large,Chocolate,Solitary,Paths
2206,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Pink,Brown,White,One,Large,Chocolate,Several,Grasses
2207,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Pink,Brown,White,One,Large,Chocolate,Several,Paths
2208,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Several,Paths
2209,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Several,Woods
2210,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Solitary,Grasses
2211,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Several,Woods
2212,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Solitary,Paths
2213,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Gray,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Solitary,Woods
2214,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Solitary,Grasses
2215,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Solitary,Paths
2216,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Several,Paths
2217,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Buff,Pink,White,One,Large,Chocolate,Solitary,Paths
2218,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Buff,Pink,White,One,Large,Chocolate,Several,Paths
2219,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Buff,Pink,White,One,Large,Chocolate,Several,Woods
2220,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Solitary,Grasses
2221,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Solitary,Grasses
2222,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Solitary,Paths
2223,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Several,Grasses
2224,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Several,Paths
2225,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Buff,White,One,Large,Chocolate,Several,Woods
2226,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Pink,White,One,Large,Chocolate,Solitary,Grasses
2227,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Pink,White,One,Large,Chocolate,Several,Grasses
2228,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Pink,White,One,Large,Chocolate,Several,Paths
2229,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Pink,White,One,Large,Chocolate,Several,Woods
2230,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Brown,White,One,Large,Chocolate,Solitary,Grasses
2231,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Brown,White,One,Large,Chocolate,Solitary,Paths
2232,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Brown,White,One,Large,Chocolate,Solitary,Woods
2233,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Pink,Brown,White,One,Large,Chocolate,Several,Woods
2234,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Solitary,Paths
2235,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Buff,White,One,Large,Chocolate,Several,Woods
2236,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Solitary,Grasses
2237,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Solitary,Paths
2238,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Solitary,Woods
2239,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Several,Grasses
2240,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Pink,White,One,Large,Chocolate,Several,Woods
2241,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Solitary,Grasses
2242,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Several,Grasses
2243,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Pink,Yes,Bulbous,Silky,Silky,Brown,Brown,White,One,Large,Chocolate,Several,Paths
2244,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Solitary,Paths
2245,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Solitary,Woods
2246,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Several,Grasses
2247,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Several,Paths
2248,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Buff,White,One,Large,Chocolate,Several,Woods
2249,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Pink,White,One,Large,Chocolate,Solitary,Grasses
2250,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Pink,White,One,Large,Chocolate,Solitary,Paths
2251,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Pink,White,One,Large,Chocolate,Several,Paths
2252,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Pink,White,One,Large,Chocolate,Several,Woods
2253,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Solitary,Grasses
2254,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Solitary,Woods
2255,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Several,Grasses
2256,No,Convex,Scaly,Gray,No,Foul,No,No,Yes,Chocolate,Yes,Bulbous,Silky,Silky,Buff,Brown,White,One,Large,Chocolate,Several,Woods
